LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
03/03/1974 0:00,-8.1,0,-12.8,0,-7.8,0,-8.6,0.8,-2,0,0,0,-6.4,2,-16.4,0.3,-15.3,0,7.5,0.3,1.4,3,-8.1,0.3,-8.6,0.3
04/03/1974 0:00,0.6,0,-3.4,0,2.2,7.1,4.2,4.1,6.4,26.2,4.8,33.8,3.6,10.4,-9.2,0,-7,3.6,7.2,29.5,5.6,4.1,-11.1,0.8,-11.4,0
05/03/1974 0:00,-7.5,5.3,-8.3,0.5,6.7,1,5,16.5,3.1,9.9,3.1,5.3,2,6.9,-7.8,4.1,3.9,3.6,4.2,2.5,4.5,0,-23.6,0.3,-5,0
06/03/1974 0:00,-19.8,0.3,-24.2,0,5,0,4.2,0,5.3,0,5,0,1.7,0,-18.1,0,-0.3,1.8,8.6,0,1.7,0.5,-28.4,0,-9.2,0
07/03/1974 0:00,-13.1,0,-22.8,0,5,0,5.8,0,4.2,0,4.2,0,0.3,0,-21.1,0.5,0.6,1.5,5.3,0,0.3,7.4,-25.6,0,-16.1,0
08/03/1974 0:00,-11.2,0,-22.5,0,-3.3,0,-5.3,0,-4.7,0,-4.8,0,-7.8,0,-14.8,2.5,-4.2,2,-1.1,2.8,-0.6,0.8,-25.6,0,-7.8,0.5
09/03/1974 0:00,-4.4,0,-17.3,0,-5.9,0,-7,0,-5.6,0,-5.8,1.8,-8.9,0,-12.8,0,-8.9,0.3,0,3.8,5.6,49.3,-27,0.5,-8.6,0.5
10/03/1974 0:00,1.1,0,-13.1,0,-5.3,10.4,-6.7,6.6,-4.5,0.8,-4.2,0.8,-6.1,6.6,-5.3,0,-8.9,1,-1.7,0,8.7,11.4,-20,1.8,-7.5,0
11/03/1974 0:00,3.3,0,-9.8,0,-10.8,0.8,-11.7,0.3,-5,0,-4.5,0,-10.3,0,-8.6,0,-8.4,46.7,0.3,0,8.6,7.4,-18.1,0.5,-6.1,0
12/03/1974 0:00,-7.8,0.3,-6.4,1.3,-13.4,0,-14.5,0,-9.2,0,-8.4,0,-15.6,0,-2,0,-10.6,3.6,-4.7,0,7.8,4.1,-17.5,0,-2.8,0
13/03/1974 0:00,-7.2,0.8,-9.5,18.5,-10.3,0.5,-8.9,0,-9.8,0,-8.6,0,-11.7,0,-1.4,3.8,-7.5,0.8,-6.2,0,5.8,3.8,-18.4,0.3,-0.6,0
14/03/1974 0:00,-10.8,0,-13.7,5.3,-2.5,0.5,-3.4,2.3,-5,0,-5,0,-5,0,-6.4,7.9,-6.7,1.5,-3.1,0,3.6,0,-12.2,0,-4.2,3.6
15/03/1974 0:00,-12.3,0.3,-19.5,1,-2.3,0,-3.6,0,-3.6,0,-4.7,0,-5.3,0,-16.7,0.3,-4.2,1.3,-1.7,0.5,7.2,36.3,-18.6,0,-11.4,1.3
16/03/1974 0:00,0.9,0,-9.8,0,-1.4,0,-0.6,1.3,-1.1,6.6,-2.8,11.2,-5.3,5.1,-17,0,-2,0.5,-1.1,3.3,9.7,23.9,-16.7,0,-18.9,0
17/03/1974 0:00,-8.6,3.3,-11.1,2.8,3.9,33,4.8,22.1,-2.8,12.2,-4.2,20.1,-0.6,17.3,-10.8,2.5,-0.3,2.8,-3.4,0,6.7,0.5,-4.7,0,-10.9,2.8
18/03/1974 0:00,-3.4,1.3,-9.2,0.5,0.3,1.5,1.1,0.5,-4.7,0.8,-5,0.8,-2.5,1,-13.3,0.3,2,24.1,-2.2,2,4.7,0,-5.6,0,-13.9,3
19/03/1974 0:00,-9.7,0.3,-11.1,0.8,0.9,0.3,-0.3,0.8,-3.1,1.8,-3.1,4.8,-5.6,1.3,-14.7,1.3,0.8,0,-1.4,0,6.4,0,-7.8,0,-20,0
20/03/1974 0:00,-5.6,0,-9.5,0,-3.9,0.3,-7.2,4.1,-10.8,0,-10,0,-13.6,0,-14.8,0.3,-3.9,1,-3.9,0,5,0,-5.9,0,-16.1,1
21/03/1974 0:00,-8.9,3.3,-13.4,2.5,0.9,47.8,-7.2,30.5,-6.9,10.9,-8.3,11.4,-11.4,15.2,-17,1.5,-8.7,0,-2,2,4.8,0,-1.1,0,-19.4,0
22/03/1974 0:00,-16.2,0,-20.9,0,2,0,-2.5,0,-5.9,0,-6.7,0,-7.5,0.5,-26.1,0,-0.3,6.1,-1.4,0.5,5,0,-1.1,0,-22.8,1
23/03/1974 0:00,-13.6,0,-21.2,0,-0.6,0,-0.6,0,0,0,0.3,3,-3.6,0.3,-25.9,0,-1.7,0,-1.2,4.3,5.3,0,-3.1,0,-27.8,0
24/03/1974 0:00,-3.9,0,-13.1,1.8,5,6.6,3.3,1.3,-4.5,6.6,-7.2,3.8,-5,10.7,-22.5,0,0,16,-9.2,1.5,7.5,0,-1.1,0,-23.7,0
25/03/1974 0:00,-8.1,0.5,-10.8,1,-4.5,0,-7,0,-11.4,0,-12.3,0,-12.5,0,-18.1,0,0.6,0.5,-10,0,7.2,3.6,-2.5,0,-16.7,0
26/03/1974 0:00,-9.2,0.5,-10.3,1,-5,1.8,-6.4,0,-5,1.5,-5.9,2.8,-9.4,6.4,-15.8,0,-6.4,0,-2.5,0.8,10.3,3.3,-10,0,-15.8,0
27/03/1974 0:00,-1.1,0,-7.3,0,-5.3,3.8,-7.3,3.6,-9.2,0,-7.5,0,-10.3,0,-9.4,0,-6.1,10.2,-3.3,0,10.9,9.4,-9.5,0,-11.7,0
28/03/1974 0:00,4.4,0,-6.1,0,-9.7,0,-10.9,0,-11.1,0,-9.5,0,-12.8,0,-1.4,0,-3.4,13.7,-3.9,0,9.7,5.8,-0.6,0,-3.7,0.3
29/03/1974 0:00,3.1,0,-7,0,-7,0,-8.9,0,-11.1,0,-11.7,0,-13.1,0,-4.5,0,-3.1,10.7,-3.6,0,8.6,2.3,2,0,-0.3,0.3
30/03/1974 0:00,3.3,0,-4.2,0,-5,0,-3.9,0,-3.6,7.6,-3.3,13.5,-7,1.8,-8.1,0,-4.5,0,1.1,1.5,9.2,0,-3.4,0,-7.5,0
31/03/1974 0:00,2.8,0.3,-1.4,0,1.4,17.5,-1.7,11.9,0.6,6.9,1.1,3.6,-0.3,4.6,-2.8,1,-3.9,4.8,2.5,1.3,8.1,7.6,-4.2,3.8,-5.6,0
01/04/1974 0:00,0,0,-6.7,0,2.2,4.6,1.7,0.3,0.3,0,0.8,0,0,1,-2.2,1.5,5.9,33,2.2,12.4,7.8,14.5,-8.1,0.5,-2,6.1
02/04/1974 0:00,-3.1,0,-1.4,0,2.8,10.7,0.9,12.4,0.3,12.7,0.9,10.2,-2.5,10.4,-5.3,0,0.3,2.5,5.6,1.3,7,0.5,-11.4,0,-3.4,0.5
03/04/1974 0:00,-1.7,0.8,-1.4,0,0.3,0.5,-0.3,2.3,5.9,0,5.3,1,3.7,0.3,-3.3,0,-1.7,0,8.1,18.5,8.6,0.5,-10.6,0,-4.2,0
04/04/1974 0:00,2.8,0,-1.7,0,2.8,4.6,2.5,8.6,3.9,20.8,8.6,13,2.2,16.8,-1.4,0,-1.4,0,13.4,8.9,7.5,9.7,-7,0,-6.4,0
05/04/1974 0:00,2.3,0,-4.7,0,10,1.3,7.2,4.6,4.7,0,3.9,0,3.6,1,-3.3,0,-2.2,3,2.8,0.3,9.5,6.9,-4.4,0,-6.7,0
06/04/1974 0:00,2.3,0.3,-1.4,2.3,5.9,16.8,3.9,17.3,0,1.5,0.6,0,0.3,0,-6.2,0,4.7,7.1,1.4,0,8.6,0.8,2.3,0,-6.7,0
07/04/1974 0:00,4.2,0,0.3,0,4.8,0,2.2,1.8,-1.4,8.4,0.3,4.6,-3.9,3,-6.7,0,5,0,0.9,4.6,8.7,0.3,2.8,0,-12.2,0
08/04/1974 0:00,3.9,0,0,0,2.8,0,0.3,0.3,-4.5,0.3,-5.3,0,-7.2,0,-3.1,0,3.1,0,-3.4,0,8.1,0,0.6,0,-4.2,0
09/04/1974 0:00,2.8,0,-0.6,0,0,30.5,-3.9,19.8,-5.3,5.3,-3.4,1.5,-7.8,7.1,-1.7,0,0,0,-0.3,0,9.5,0,-1.4,0,-0.6,0
10/04/1974 0:00,3.4,0,-0.6,0,4.5,3.6,-1.4,13,-0.3,0,1.7,0,-1.7,0,-2,0,5.3,1.8,2.5,0,8.7,16.3,0.8,0,-2.2,0
11/04/1974 0:00,6.4,1.5,0.6,0,-0.3,0.3,-1.1,0,2.8,0,3.6,0,0.6,0,2.8,0,3.4,1.3,8.4,1,9.2,12.7,0.3,0,0,0
12/04/1974 0:00,4.5,0,1.4,1.5,1.7,0,-0.6,0,1.7,2.8,2.8,1.3,-0.6,0,1.1,0,-3.1,4.6,7.5,7.1,5.9,0,0,0,2.5,7.6
13/04/1974 0:00,3.1,0,2,3,1.1,0,-0.3,0,6.2,1.8,4.7,1.3,0.9,9.9,1.1,0,-4.7,0.3,12,0,7.5,0,3.6,0,0.8,0
14/04/1974 0:00,6.1,0,0.3,0,1.7,0,0.6,3.3,7,5.6,7,5.8,3.4,10.9,3.1,0,-3.9,0,10.8,14.5,9.7,0,2.5,0,-0.3,0
15/04/1974 0:00,9.5,0,2,0,4.7,8.1,6.2,5.8,6.4,0.5,5.9,2.3,2.5,12.7,2,0,0,5.1,2.8,0,9.5,0,0.6,0,0.3,0
16/04/1974 0:00,6.7,0,3.3,0,3.4,0.3,2.2,0.3,3.9,0,5,0,1.1,0,3.9,0,3.9,16,6.1,0,9.5,0,2.5,0,5.6,0
17/04/1974 0:00,5.9,0,4.2,1.3,5.6,0,5.6,0,8.6,0,9.5,0,3.9,0,4.7,0,0.9,0.5,9.2,0,8.1,0,1.4,0,4.5,0
18/04/1974 0:00,9.2,0,3.1,0,7,0,8.1,0,4.7,0,3.6,0,2.8,0,8.6,0,3.6,0,5.3,0,10.3,0,-1.4,0,6.7,0
19/04/1974 0:00,5,0,1.7,0.8,2.8,0,0.6,0,2,0,2,0,-0.3,0,9.7,0.8,3.9,0,2.5,0,7.8,2.5,1.1,0,9.2,2.8
20/04/1974 0:00,5.3,4.3,2.2,2.8,2,0,-0.3,0,4.2,0,6.1,0,0.3,0,8.1,0.3,-2.2,1.3,4.5,0,9.8,6.6,-0.3,0,8.6,18.3
21/04/1974 0:00,6.1,0,3.3,0,5.3,0,3.7,0.3,10.9,0,12.8,0,3.9,0.5,5,0,0,0,10.8,0,9.2,2.8,2.3,0,3.1,10.2
22/04/1974 0:00,10.3,0,6.4,0,8.6,0.3,7.5,1.5,15,4.1,15.6,6.9,7.8,3.3,6.1,0,0,0,12.5,14.5,9.7,2.5,0.3,0,1.1,0
23/04/1974 0:00,8.6,0,7.3,0,5.9,3.8,4.8,7.6,8.9,0.8,7.8,4.6,2.8,1.3,10.3,0,0,7.9,5,4.8,10,0.5,4.7,0,3.4,0
24/04/1974 0:00,9.7,0,8.6,0,1.4,2.5,0,10.2,4.2,2.3,7,0,0.3,0,11.4,0,0.3,1.8,5,0,10.6,1.8,6.2,0,8.6,0
25/04/1974 0:00,13.6,0,13.3,0,2.3,2.8,0,1.8,4.2,0,6.7,0,2,0,13.4,0,-0.6,4.6,6.4,0,7.8,17,1.7,0,10.3,0
26/04/1974 0:00,7.8,29.5,9.8,0.5,0,7.9,0.6,0,6.4,0,8.3,0,4.7,0,16.4,0,5,34.8,8.6,0,8.4,0.3,2.3,0,15,0
27/04/1974 0:00,1.4,13.7,7,0,6.9,0,7,0,10,0,10.8,0,7.8,0,2.5,8.9,2.2,0,10.8,0,8.7,0,5,0,10.8,4.1
28/04/1974 0:00,5.3,0.5,7.8,0,11.7,0,12.8,0,17.5,0,18.9,0,5,11.2,4.2,0.5,5.3,0,17.8,0.3,11.4,0,5.3,0,1.1,8.6
29/04/1974 0:00,7.2,0,8.6,0,9.7,0,10.3,15.7,11.4,23.6,14.2,10.7,7,7.4,7.5,1.3,2.8,7.1,17,1.8,10.6,0,6.1,0,4.5,0
30/04/1974 0:00,9.5,0,3.1,2.3,5.9,0,7.5,2.5,13.1,6.1,11.7,4.1,7.8,2.3,3.9,0,3.9,19.3,13.6,2.3,12.5,4.6,3.9,1.5,5.3,0.5
01/05/1974 0:00,4.8,2.3,0.8,3.6,5.6,4.3,5,13.2,5.8,4.8,5.6,0.5,2.8,25.1,3.6,2.5,0.6,11.4,5.6,0,8.6,2.8,0.8,0,8.6,0.3
02/05/1974 0:00,0.6,0.5,0.8,0.8,2,0,1.7,0,2.3,0,4.5,0,0.6,0,0.3,0.3,4.7,13,4.5,0,8.9,0,2,0.5,1.7,0
03/05/1974 0:00,6.7,0,6.4,0,5.9,0,4.2,0,8.4,7.9,5,11.2,5.3,2.3,2.8,0.5,2.3,0,7.8,0.5,9.2,0,1.1,2.8,2.3,0.3
04/05/1974 0:00,11.1,0,9.7,0,3.9,7.4,6.1,4.3,3.3,0,3.4,0,1.1,4.1,8.4,0,1.1,1.8,5.6,0,11.4,0,3.9,7.1,6.7,0.8
05/05/1974 0:00,13.4,0,12.3,0,3.6,0.5,3.9,1.3,3.1,0,4.7,0,2.3,0,12.8,0,0.3,3.8,3.3,6.6,10.8,10.7,5.3,0,4.7,2.3
06/05/1974 0:00,10.3,2,10.6,0.5,4.5,0,4.7,0,5.6,19.8,4.8,4.1,4.7,0,12.5,0,4.5,0,3.9,2.3,13.6,7.4,5.9,0,5.9,0
07/05/1974 0:00,11.7,0,11.4,1.3,6.7,0,5.3,0,5.6,3.8,3.9,2.8,3.6,17,10.3,0,4.2,0,3.9,0,12.3,13.7,3.6,0,5.6,3.8
08/05/1974 0:00,8.4,0.3,10.9,0.3,5.9,0.8,3.7,1.3,6.7,0,5.8,0,5.3,1.8,6.9,15.5,0.6,1.3,3.3,7.6,9.7,0.5,5.9,0,8.9,0
09/05/1974 0:00,7.2,0.3,6.7,8.6,8.9,0,6.4,0,8.9,21.6,8.1,23.1,4.2,16.5,5.8,0.8,3.9,0.3,7,12.2,9.5,1,3.1,0,9.2,1.5
10/05/1974 0:00,3.4,0.5,6.7,6.9,6.4,0,7.5,0,8.6,3.6,8.1,0.3,5.6,27.2,6.7,1.3,0.6,0,8.6,0,9.2,0,4.8,0.5,7.2,15.7
11/05/1974 0:00,5.3,0.5,7,0,2.2,6.6,6.7,0.5,9.2,0,7.8,0,9.5,0,7.8,10.7,-0.8,0,8.1,7.6,8.9,5.3,6.2,0.8,5.3,17.5
12/05/1974 0:00,4.7,7.1,6.7,9.1,6.4,0,9.7,0,11.1,14.2,12,34.8,8.9,25.4,6.4,0,1.1,0,10.3,26.7,8.9,2.8,3.6,0,6.4,0
13/05/1974 0:00,3.9,7.6,7.5,0.3,7.2,17,10.3,3.8,10.6,0,8.9,0,9.4,1.8,8.3,0,0.6,0,8.1,0,7.8,0.3,5,0,5.3,0
14/05/1974 0:00,4.7,1,7.5,0.5,11.7,0,11.2,0.3,12.8,0,11.4,0,8.4,0.5,7,0,7,2,16.4,0,8.9,12.4,5.6,0,6.4,0
15/05/1974 0:00,4.7,10.2,7.3,0.3,15.3,0,16.7,0,19.5,1.3,15.6,2.3,14.5,5.1,8.6,0,6.7,0,11.4,5.3,7.8,9.9,6.1,0,6.7,0.8
16/05/1974 0:00,4.5,3.3,5.8,0,14.7,0,13.4,0,11.7,0,10.3,0.3,12.3,0,4.7,0,5.6,0,8.9,53.1,8.1,0,8.1,2,7.8,2.3
17/05/1974 0:00,4.5,4.6,5.3,0.8,7,5.1,8.1,6.4,13.6,0,14.5,0,9.8,3.3,5.6,0,8.3,0,14.2,4.1,9.5,0,7,0,5,0
18/05/1974 0:00,2.8,27.7,5.6,1.8,9.7,0,9.2,0.3,10.9,0,11.4,0,8.4,0,7,7.6,5.9,7.1,12,0,10.8,0,5.6,1.8,7.8,0
19/05/1974 0:00,4.5,1.3,6.4,1,7.8,0,7.5,0,8.6,0,9.2,0,7.2,0,9.5,1.3,3.4,0.3,8.9,0,12.2,0,5.6,2,10,54.4
20/05/1974 0:00,5.9,0,6.4,0,5,0,5,0,8.1,0,10.9,0,9.2,0,7.5,0,2.8,0,8.6,0,12,0,7.5,6.4,12.5,38.4
21/05/1974 0:00,8.1,0,10,0,6.9,0,5.6,0,13.4,0,13.6,0,9.4,0,5,17.3,0.8,0.8,12,0,11.4,0,8.4,0,14.8,1.3
22/05/1974 0:00,7.8,0,9.2,0,6.1,9.1,5.3,1,13.9,6.4,18.6,8.4,7.3,14,5.3,2.5,-0.3,6.9,18.6,0,11.4,2.3,7.8,0,10.3,5.1
23/05/1974 0:00,10.6,0,11.2,3.3,7.3,10.2,7.8,5.8,9.2,5.8,11.7,9.9,6.2,19.1,7.5,0,4.5,0,17.2,0,11.4,12.7,11.1,0,6.1,4.6
24/05/1974 0:00,10,0,10.8,0,4.5,25.4,5.6,9.4,14.2,6.1,12,3.3,9.2,3.3,9.8,0.5,1.4,0.3,11.7,0,11.7,21.3,8.6,6.4,8.1,0
25/05/1974 0:00,15.6,0,13.3,0,4.7,1.3,5.6,4.3,12.5,0,10.6,6.1,7,2,10.3,0,0.9,28.7,9.2,0,13.6,14.2,9.8,2.5,10,0
26/05/1974 0:00,13.1,0,12.8,1.3,4.8,2.3,5.6,0,10.9,2.8,11.7,1.3,8.1,3,14.2,43.2,2,5.8,9.7,0,12,0,7,0,13.9,0
27/05/1974 0:00,6.7,1,8.4,0,5,1.5,5.3,0,12.3,0,12,0.3,9.2,0,13.4,0,5,0,9.2,1.8,11.7,0,7,0,16.2,4.3
28/05/1974 0:00,5.6,0.5,7,0,1.4,27.7,2.2,24.6,12,0.3,13.1,1.8,11.1,1.3,9.5,0,2,11.2,10.3,10.9,10.9,0,9.8,0,15.3,2.8
29/05/1974 0:00,4.5,0,5.9,0,4.2,0.3,2.8,4.8,11.7,1.5,12.2,0.5,11.1,0,7.8,0,2.8,13.5,15,1.3,11.1,0,10.3,0,13.4,0
30/05/1974 0:00,6.4,0.5,7.8,0,7.8,0,6.7,0,13.6,0,15,0,11.4,0,6.7,0.3,2.3,0.5,14.2,0,11.4,0.5,10.9,3.8,12.8,0
31/05/1974 0:00,7.8,0,10,0,9.2,0,8.6,0,16.1,5.1,15.9,10.9,14.8,11.4,10,0.3,2,0.3,17.5,0,12.5,0,10,1.8,12,0
01/06/1974 0:00,12.5,0,13.4,0,7.8,16.8,10.8,2,16.7,0,16.4,0,15,0,13.1,0,5.9,0,13.4,0,14.8,3,9.7,0,14.2,0
02/06/1974 0:00,15,0,15.3,1.8,13.9,0,14.2,0,15,0,16.1,0.3,13.9,0,14.8,0,11.2,3,13.9,0,13.4,0.8,10.6,0,17.8,2.5
03/06/1974 0:00,13.9,0,10.6,2,11.7,0,13.9,0,16.2,5.6,16.7,0,15.9,0,13.9,3.6,12.8,0,16.1,0,10.3,10.9,9.5,0,20.6,0
04/06/1974 0:00,10.3,0.8,8.4,27.4,12.5,0,14.8,0,16.1,0,17,0,16.4,0,12.5,1.5,8.6,1.5,17,0,11.4,0.8,9.5,0,18.4,5.3
05/06/1974 0:00,10.8,0,13.6,0.3,14.2,0,16.7,11.2,20.9,0,21.9,0,20.6,8.9,11.2,3.6,8.4,8.6,19.2,0,11.4,0,8.9,0,16.7,0.8
06/06/1974 0:00,11.1,3.3,12.5,0.8,11.2,0,10.8,0.3,18.3,0,18.3,0,13.9,0,13.1,1.5,5.9,4.6,18.9,0,12.5,0,8.4,0,16.2,0
07/06/1974 0:00,8.9,8.4,10.3,2.5,12.8,0,11.7,0,19.8,0,19.8,0,16.1,0,11.4,0,0.6,14.2,20,0,12.2,0,7.5,0,15.6,2.5
08/06/1974 0:00,10.6,2,11.1,0,18.1,0,17.5,0,20.6,0,20.3,0,18.3,0,12.5,0,1.7,4.8,19.2,0,12,0,5.8,0,12,0
09/06/1974 0:00,8.6,0.3,11.7,0,18.1,0.8,17.5,4.6,23.4,0,22.2,0,21.4,0,12.5,5.1,2,2.5,22.8,0,12.8,0,8.1,0,9.5,0
10/06/1974 0:00,10.6,0,11.7,0,12.2,0,12.5,0,25,24.6,25.3,0,13.7,1,11.4,6.6,3.6,0,23.1,0,15.6,0,9.2,2.5,11.7,0
11/06/1974 0:00,17.2,0,16.4,0,11.7,9.1,14.5,16.5,16.7,1.5,15.6,0,18.1,12.2,11.7,0,7,0,14.8,0.3,14.4,0,5.6,10.4,12.3,0
12/06/1974 0:00,17,0,18.1,0,18.1,0.5,16.4,0,13.9,0,13.6,0.3,15.8,0,16.1,0.3,11.4,0.5,13.1,0.3,16.1,0,10.3,5.8,15.9,0
13/06/1974 0:00,15.3,0,13.4,0,16.7,0,15.9,0,16.4,0,14.8,12.2,15.3,1.3,16.1,0,18.6,0,14.2,8.6,16.4,0,10.3,0,17.2,0.8
14/06/1974 0:00,15,0,13.9,0,18.7,0,16.4,0,16.7,0,15.9,0.3,16.4,0,13.9,0,13.9,4.6,14.5,3.6,16.4,0,14.2,0,15.6,4.6
15/06/1974 0:00,18.6,0,18.9,0,17.8,0,17.3,0,18.9,0,17.5,1,18.1,0,14.2,0,13.1,0,15,22.9,17,0,11.7,0,11.4,0
16/06/1974 0:00,22,0,20.6,1,16.7,0,18.4,0,19.5,2,17.5,11.4,19.4,10.4,18.1,0,13.1,0,15.9,0,16.4,0,11.4,0,11.1,0
17/06/1974 0:00,19.8,0,16.4,0,13.4,0,17.8,0.3,18.6,9.9,16.7,6.4,19.7,33.8,19.5,0,6.1,0,14.2,0.5,17.5,0,8.9,0,13.1,0
18/06/1974 0:00,18.1,0,15.9,0,12.8,37.3,15.6,27.9,17.5,0,15,0.5,18.6,1.5,17.2,3.3,8.9,0,15,3.6,16.7,0,7,0,18.1,0
19/06/1974 0:00,17,0,17,0,17.2,0,19.2,0,17.5,1.5,17.3,0,16.4,3,18.9,0,15,4.1,14.5,30.5,17,0,8.6,0,21.7,0
20/06/1974 0:00,17.5,1.5,16.9,0,18.1,0,16.7,1.5,20,11.2,20,5.1,17.5,42.7,19.5,0,17.2,1,20.8,0,15,0,12.3,2,19.7,1
21/06/1974 0:00,17,0,18.4,0,18.4,6.1,19.2,0.8,17.8,1.3,17.5,3,16.4,3.6,18.9,0,14.2,0.3,19.5,20.8,16.7,0,9.5,0,17.8,0
22/06/1974 0:00,19.2,1,20.3,9.1,17.3,8.6,17.3,1.3,17.5,0,17,0,16.1,3,21.1,0,15.3,5.8,16.4,0,15.8,0,12.2,1,14.5,0
23/06/1974 0:00,19.2,0,19.5,0.8,18.1,0.5,18.1,2.3,16.4,1,15.6,0,17,0,22.8,0,15.9,0,13.9,0,12.8,0,9.2,4.1,15.6,0
24/06/1974 0:00,20.6,0.3,14.2,0.8,13.4,4.1,15.6,0,16.4,0,17.3,0.3,17,0,26.4,1.8,10.9,0,15.3,15.5,13.4,0,8.4,1.5,21.1,0
25/06/1974 0:00,18.6,0.5,12.5,0.8,14.2,25.1,12.8,1.8,18.6,0,17.8,0,14.7,0,19.5,0.5,9.8,0,16.2,5.8,12.8,0,10.6,0,23.6,0
26/06/1974 0:00,16.7,0.8,13.9,58.9,11.7,0.8,12.5,2.8,14.2,0.5,15.3,0,13.1,1.3,15.9,32.8,4.7,0.3,15.3,1,11.7,2.5,12.3,0,24.7,0
27/06/1974 0:00,14.2,0,13.9,5.8,12.5,0,14.2,0,16.4,0,16.1,0,16.1,0,16.7,0,4.7,0.3,15.3,0,14.2,2,14.2,0,25,0
28/06/1974 0:00,12.5,0,11.7,0.3,17.5,0,18.3,0,17.8,0,18.4,0,17.8,0,15.3,0.3,8.6,0,16.1,2.3,13.4,0,13.9,3.6,25.3,0
29/06/1974 0:00,14.5,0,12.8,0,18.1,0.5,18.6,0,19.7,6.6,17.5,0,18.4,0.5,15,0,15.9,0,17.5,9.4,18.1,0,12.8,3,18.1,0.3
30/06/1974 0:00,18.4,0,14.4,4.3,17,0,17.8,0,19.5,0.5,19.7,0.8,18.7,3.3,18.1,0.5,20.6,5.1,18.9,2.3,18.1,0,11.4,4.8,18.6,0
01/07/1974 0:00,11.4,8.4,13.1,1.8,17,0,18.9,6.1,19.2,0,18.3,0.5,18.3,0,15.8,0,17,0,19.5,0,14.5,0,9.2,2.8,22.5,3.8
02/07/1974 0:00,13.1,0,13.6,2.3,20,0,20.3,0.3,19.2,2.3,21.4,6.1,19.5,2,13.9,2.8,16.7,0,22.3,0,15.3,0,10,0,19.5,0
03/07/1974 0:00,13.6,0,13.1,1,20.8,2,20.9,24.1,22.5,0,23.4,0,20.6,0.8,16.1,0,17.8,11.2,25.3,33,13.6,24.9,11.4,0,20,0
04/07/1974 0:00,15.9,0,15.3,1.8,15.9,0.3,15.6,3,19.7,9.1,22.8,6.4,17.8,0,19.7,0,8.1,11.2,25.6,4.1,14.5,0,14.5,0.3,19.4,1.5
05/07/1974 0:00,12.8,0.8,13.9,6.4,14.8,2.5,12.2,2.3,21.1,0,21.4,4.1,16.1,30.5,16.4,0,7,0.8,17.5,0,13.9,0,14.8,0,23.4,0
06/07/1974 0:00,12.3,10.4,11.7,5.6,12.2,11.2,15,10.7,19.2,0,19.5,0,19.2,2.5,16.7,5.8,7.2,0,17.8,0,14.5,0,11.7,0,25,0.5
07/07/1974 0:00,12,1.3,12.8,0.3,11.1,1.8,15.3,1.3,22.8,2,24.5,0,20.3,0,14.7,0.3,10.6,0,22.5,0,15.3,0,12.5,0,24.5,0
08/07/1974 0:00,10.3,5.6,13.9,4.8,16.2,0.3,18.1,0,22.3,0,26.1,0,21.2,27.4,20.3,0.8,5,1.3,24.5,0,16.1,0.3,13.1,0,23.4,4.1
09/07/1974 0:00,17.5,0,17,3.6,12.5,5.6,16.1,15,24.2,24.6,25.9,6.6,16.1,8.6,23.3,6.1,6.2,0,26.4,1,15.3,22.1,13.9,0,23.9,0
10/07/1974 0:00,16.7,0,16.1,0,16.4,23.1,17.8,23.9,17.5,0,18.6,0,17.8,0,23.3,21.8,5.6,0.5,20.8,0,13.9,5.8,12.8,1.3,26.1,0
11/07/1974 0:00,13.4,11.2,13.4,18.3,17.8,0,15.6,0.3,16.9,0,18.1,0,18.1,0,20,8.1,13.1,7.4,16.7,0,13.3,4.8,12.5,1.3,25.3,7.9
12/07/1974 0:00,15,0,12,29.5,15.3,0,15,0,17.8,0,20.3,0,18.9,0,16.7,0,18.6,18.5,18.6,0,14.2,0,12,2.3,25.3,0
13/07/1974 0:00,15.6,0,13.1,0,16.4,0,16.7,0,21.1,0,23.1,0,20,0,15.6,0,13.3,13.2,21.4,0,13.9,0,11.1,1.8,22.2,0
14/07/1974 0:00,16.1,0,14.8,0,16.7,0,19.2,0,24.2,0,25.3,0,23.4,0,16.7,0,19.5,0,26.7,0,15.9,0,15,0,19.5,0
